"","","occ","ranges","mean_env","mean_cov","sum_cov"
"284","GD_farmland_Scaff12801001_36","4","0.334524827","0.56744563025","2.7193037515","10.877215006"
"285","GD_farmland_Scaff12840170_3","6","0.189767069","0.490980879","1.33934656033333","8.036079362"
"286","GD_farmland_Scaff13121815_2","5","0.324384698","0.5145167772","0.9255224552","4.627612276"
"287","GD_farmland_Scaff13153367_1","7","0.316427423","0.625621058571429","1.23705203528571","8.659364247"
"288","GD_forest_Scaff00857144_2","11","0.403769538","0.441641455909091","0.797278829181818","8.770067121"
"289","GD_forest_Scaff00960094_1","13","0.432214255","0.546945604384615","0.616494947461538","8.014434317"
"290","GD_forest_Scaff01466537_1","29","0.447062876","0.509658481034483","1.327213855","38.489201795"
"291","GD_forest_Scaff01845245_5","5","0.316427423","0.6492785712","2.034429124","10.17214562"
"292","GD_forest_Scaff03447707_1","17","0.324384698","0.537161177764706","1.52657926923529","25.951847577"
"293","GD_forest_Scaff03972113_1","19","0.362752593","0.607674890526316","0.836976047421053","15.902544901"
"294","GD_forest_Scaff04396816_1","14","0.324384698","0.5301085285","0.565238147642857","7.913334067"
"295","GD_forest_Scaff04875022_2","8","0.272561235","0.41589715025","1.982849123","15.862792984"
"296","GD_forest_Scaff04976913_1","9","0.378512368","0.587521210888889","2.386592341","21.479331069"
"297","GD_forest_Scaff05011757_6","31","0.461198799","0.498249307774194","0.718623797387097","22.277337719"
"298","GD_forest_Scaff05880716_1","2","0.292111188","0.631417566","1.0473961335","2.094792267"
"299","GD_forest_Scaff06818883_1","1","0","0.758481932","3.191612428","3.191612428"
"300","GD_forest_Scaff06902141_2","6","0.182260207","0.4792139505","1.42026671383333","8.521600283"
"301","GD_forest_Scaff07545417_12","18","0.319920202","0.473649671777778","1.53150599983333","27.567107997"
"302","GD_forest_Scaff08722030_1","5","0.0886688919999999","0.4857770474","1.1426911672","5.713455836"
"303","GD_forest_Scaff08827268_1","2","0.07479547","0.480346068","1.6713945295","3.342789059"
"304","GD_tailings_Scaff0114861_1","10","0.540337673","0.5125455638","0.8039569074","8.039569074"
"305","GD_tailings_Scaff0295567_1","1","0","0.6476157","1.161465313","1.161465313"
"306","GD_tailings_Scaff0321347_1","2","0.340376512","0.477427444","5.3835583965","10.767116793"
"307","GD_tailings_Scaff0337556_1","3","0.341792631","0.441106696","1.65016103","4.95048309"
"308","GD_tailings_Scaff0384363_1","3","0.073615301","0.651869635","23.7767251873333","71.330175562"
"309","GD_tailings_Scaff0420815_1","1","0","0.690804253","3.37302443","3.37302443"
"310","GD_tailings_Scaff0515498_1","1","0","0.6476157","4.977566266","4.977566266"
"311","GD_tailings_Scaff0589637_1","1","0","0.6476157","7.405423988","7.405423988"
"312","GD_tailings_Scaff0589706_1","1","0","0.6476157","6.722700999","6.722700999"
"313","GD_tailings_Scaff0647158_1","1","0","0.690804253","4.617938246","4.617938246"
"314","GD_tailings_Scaff0702136_1","8","0.336643174","0.3536582225","8.482873737625","67.862989901"
"315","GD_tailings_Scaff0779179_1","2","0.348825643","0.5163914315","1.450254462","2.900508924"
"316","GD_tailings_Scaff0866702_7","1","0","0.690804253","5.62744472","5.62744472"
"317","GD_tailings_Scaff1022337_1","5","0.167958604","0.457108107","0.8653811122","4.326905561"
"318","GD_tailings_Scaff1024468_1","1","0","0.438157209","2.172645943","2.172645943"
"319","GD_tailings_Scaff1035411_1","1","0","0.690804253","2.766014198","2.766014198"
"320","GD_tailings_Scaff1043038_5","11","0.517276848","0.386027931181818","3.54681270218182","39.014939724"
"321","GD_tailings_Scaff1060161_1","4","0.288243634","0.47821383075","1.4017380895","5.606952358"
"322","GD_tailings_Scaff1160681_1","1","0","0.6476157","17.42546398","17.42546398"
"323","GD_tailings_Scaff1275784_6","5","0.36197131","0.3295702672","13.6405366248","68.202683124"
"324","GD_tailings_Scaff1364037_1","3","0.384981184","0.446201977333333","2.02992344366667","6.089770331"
"325","GD_tailings_Scaff1662854_1","6","0.563402543","0.509967000333333","0.720858169","4.325149014"
"326","GD_tailings_Scaff1828259_1","3","0.383565065","0.548553047","1.55723211266667","4.671696338"
"327","GD_tailings_Scaff1897398_1","2","0.30563709","0.494797155","2.679618589","5.359237178"
"328","GD_tailings_Scaff1907469_1","3","0.288243634","0.448330698","2.36517957333333","7.09553872"
"329","GD_tailings_Scaff1945764_30","2","0.419588394","0.481010056","8.0059082375","16.011816475"
"330","GD_tailings_Scaff2072965_3","1","0","0.390705979","8.228297264","8.228297264"
"331","GD_tailings_Scaff2177381_1","1","0","0.690804253","1.582092685","1.582092685"
"332","GD_tailings_Scaff2211668_1","1","0","0.6476157","7.216077367","7.216077367"
"333","GD_tailings_Scaff2256207_1","3","0.04745123","0.414240039666667","1.08523894233333","3.255716827"
"334","GD_tailings_Scaff2261890_3","4","0.470285788","0.5650250025","6.30063004525","25.202520181"
"335","GD_tailings_Scaff2417508_2","1","0","0.617188952","7.273387652","7.273387652"
"336","GD_tailings_Scaff2581696_2","1","0","0.6476157","5.053424376","5.053424376"
"337","GD_tailings_Scaff2597051_1","1","0","0.413856931","3.393116126","3.393116126"
"338","GD_tailings_Scaff2624148_2","1","0","0.690804253","2.310469657","2.310469657"
"339","GD_tailings_Scaff2668079_1","6","0.332639511","0.4901051945","1.18789733666667","7.12738402"
"340","GD_tailings_Scaff2704157_1","7","0.369080968","0.404793501571429","0.720488413571429","5.043418895"
"341","GD_tailings_Scaff2820009_1","3","0.363616229","0.543162433333333","1.222812357","3.668437071"
"342","GD_tailings_Scaff2894302_1","3","0.26937036","0.506028346666667","1.41479080366667","4.244372411"
"343","GD_tailings_Scaff2916408_1","1","0","0.690804253","3.045290099","3.045290099"
"344","GD_tailings_Scaff2954413_1","2","0.209250019","0.5429906905","2.325694673","4.651389346"
"345","GD_tailings_Scaff3000337_1","3","0.350635616","0.460987155","2.74409425933333","8.232282778"
"346","GD_tailings_Scaff3036332_3","3","0.26937036","0.477710563333333","1.70498254233333","5.114947627"
"347","GD_tailings_Scaff3142350_1","2","0.252438572","0.564584967","1.6467409635","3.293481927"
"348","GD_tailings_Scaff3179727_1","4","0.147143598","0.67998536375","2.42855484575","9.714219383"
"349","GD_tailings_Scaff3250890_1","1","0","0.6476157","2.249262644","2.249262644"
"350","GD_tailings_Scaff3395423_1","3","0.350635616","0.460987155","1.65451737166667","4.963552115"
"351","GS_farmland_Scaff0290194_1","1","0","0.246415625","1.883364357","1.883364357"
"352","GS_farmland_Scaff1272803_1","5","0.432952307","0.4649412714","0.571074055","2.855370275"
"353","GS_farmland_Scaff1452575_1","6","0.400130042","0.444338507333333","0.5182526845","3.109516107"
"354","GS_farmland_Scaff1535114_1","12","0.395075167","0.4817897625","0.78428642525","9.411437103"
"355","GS_farmland_Scaff1570156_1","6","0.432952307","0.398643189166667","0.587380210666667","3.524281264"
"356","GS_farmland_Scaff1600404_1","4","0.186383699","0.3291364825","0.87692607225","3.507704289"
"357","GS_farmland_Scaff1656649_1","8","0.343177364","0.41198740425","0.623219135","4.98575308"
"358","GS_farmland_Scaff1905907_1","5","0.34033376","0.476482515","0.885988738","4.42994369"
"359","GS_farmland_Scaff1921904_1","3","0.320503771","0.445641484666667","0.995926387","2.987779161"
"360","GS_farmland_Scaff2151913_1","54","0.544793929","0.514434764777778","0.692339145462963","37.386313855"
"361","GS_farmland_Scaff2365844_1","18","0.753584375","0.576586171","0.413187131833333","7.437368373"
"362","GS_farmland_Scaff2425014_3","27","0.507724881","0.50731546737037","0.637235505592593","17.205358651"
"363","GS_farmland_Scaff3057696_1","8","0.453111235","0.4715434235","0.571586704875","4.572693639"
"364","GS_farmland_Scaff4157240_2","9","0.309395748","0.603391173444444","0.884668799777778","7.962019198"
"365","GS_farmland_Scaff4310796_1","1","0","0.432799324","2.30082401","2.30082401"
"366","GS_farmland_Scaff4357893_1","2","0.119699497","0.3062653735","1.0402158805","2.080431761"
"367","GS_farmland_Scaff4511798_1","20","0.666172587","0.50390994625","0.68468496825","13.693699365"
"368","GS_farmland_Scaff4822596_1","3","0.633884878","0.599638148666667","0.813230252333333","2.439690757"
"369","GS_farmland_Scaff4830795_1","14","0.563402543","0.470317714714286","0.679716795785714","9.516035141"
"370","GS_forest_Scaff0022977_1","2","0.028112548","0.270187186","2.849246572","5.698493144"
"371","GS_forest_Scaff0405196_1","4","0.07326573","0.29930601025","0.44759935175","1.790397407"
"372","GS_forest_Scaff0468990_1","9","0.349283032","0.404483652","0.775493547111111","6.979441924"
"373","GS_forest_Scaff0628918_13","2","0.028112548","0.270187186","6.124273767","12.248547534"
"374","GS_forest_Scaff0667265_1","30","0.601721014","0.4204172662","0.9973677448","29.921032344"
"375","GS_forest_Scaff0694163_5","8","0.50235102","0.508946464","3.162609606125","25.300876849"
"376","GS_forest_Scaff0705728_2","2","0.461198799","0.5278825325","1.948584686","3.897169372"
"377","GS_forest_Scaff0944674_4","5","0.223627071","0.3108231652","1.2671115498","6.335557749"
"378","GS_forest_Scaff1083202_1","1","0","0.28424346","3.8124446","3.8124446"
"379","GS_forest_Scaff1342347_3","1","0","0.28424346","5.131567226","5.131567226"
"380","GS_forest_Scaff1448597_1","3","0.041152221","0.279219168333333","1.15965775766667","3.478973273"
"381","GS_forest_Scaff1551158_1","5","0.29686388","0.4316241144","0.7068243762","3.534121881"
"382","GS_forest_Scaff1763471_2","2","0.461198799","0.5278825325","1.7965064725","3.593012945"
"383","GS_forest_Scaff1884829_1","1","0","0.297283133","1.645560683","1.645560683"
"384","GS_forest_Scaff1909264_1","7","0.617946116","0.389734369428571","0.787631199142857","5.513418394"
"385","GS_forest_Scaff1963615_53","4","0.222254366","0.32901069575","2.48343376375","9.933735055"
"386","GS_forest_Scaff2459970_2","10","0.42323702","0.4639918949","0.6582273105","6.582273105"
"387","GS_forest_Scaff2580269_9","2","0.041152221","0.2767070225","3.403519018","6.807038036"
"388","GS_forest_Scaff2617777_1","15","0.56527409","0.454418794133333","0.597862232","8.96793348"
"389","GS_forest_Scaff2650090_1","2","0.013039673","0.2907632965","1.388253381","2.776506762"
"390","GS_forest_Scaff2887314_2","12","0.521342248","0.534430318583333","0.696197352333333","8.354368228"
"391","GS_forest_Scaff2931474_1","1","0","0.256130912","1.745440561","1.745440561"
"392","GS_forest_Scaff3209664_2","14","0.551562373","0.403658594714286","1.08699242807143","15.217893993"
"393","GS_forest_Scaff3659455_4","2","0.041152221","0.2767070225","2.4038724","4.8077448"
"394","GS_forest_Scaff3780467_1","9","0.330618473","0.392556952333333","0.830913454666667","7.478221092"
"395","GS_forest_Scaff3909251_3","3","0.041152221","0.279219168333333","1.10746534","3.32239602"
"396","GS_forest_Scaff4008645_1","3","0.041152221","0.279219168333333","1.10449639133333","3.313489174"
"397","GS_forest_Scaff4451698_1","2","0.041152221","0.2767070225","1.302786781","2.605573562"
"398","GS_forest_Scaff5370470_1","22","0.46883529","0.416309028954545","0.514125468136364","11.310760299"
"399","GS_Go_Scaff0145382_4","10","0.624790717","0.3345525019","1.0278524085","10.278524085"
"400","GS_Go_Scaff0232976_4","5","0.238067731","0.1834224886","3.2658651556","16.329325778"
"401","GS_Go_Scaff0299293_3","6","0.591280221","0.3120530085","1.031797921","6.190787526"
"402","GS_Go_Scaff1278336_1","6","0.443818488","0.211605556833333","0.843458961166667","5.060753767"
"403","GS_Go_Scaff2044101_1","16","0.41517105","0.241264269625","1.5032806651875","24.052490643"
"404","GS_Go_Scaff2094820_1","1","0","0.058904942","8.580599646","8.580599646"
"405","GS_Go_Scaff2349747_1","6","0.467107839","0.293905591666667","1.37788469933333","8.267308196"
"406","GS_Go_Scaff2407626_4","5","0.329075699","0.2510818404","1.1242001084","5.621000542"
"407","GS_Go_Scaff2513390_1","3","0.446232121","0.234711409","1.56228092133333","4.686842764"
"408","GS_Go_Scaff2573010_1","4","0.43359021","0.2132081495","1.28204721475","5.128188859"
"409","GS_Go_Scaff2594571_1","1","0","0.058904942","2.269279678","2.269279678"
"410","GS_Go_Scaff2929968_1","32","0.649463422","0.32796269184375","3.59275901740625","114.968288557"
"411","GS_Go_Scaff2980362_1","16","0.684910601","0.344488638625","2.48041984425","39.686717508"
"412","GS_Go_Scaff2997278_1","8","0.571774222","0.3816276405","0.83183518425","6.654681474"
"413","GS_Go_Scaff3161715_1","4","0.10243534","0.12877691925","0.6682197795","2.672879118"
"414","GS_Go_Scaff3360797_1","6","0.467107839","0.2726360365","0.635975670333333","3.815854022"
"415","GS_Go_Scaff3891483_1","13","0.684910601","0.334740413230769","0.497225332076923","6.463929317"
"416","GS_Go_Scaff4066454_1","12","0.462124006","0.271191921666667","0.811947131583333","9.743365579"
"417","GS_Go_Scaff4085023_1","5","0.228642697","0.1605310632","1.6043465742","8.021732871"
"418","GS_Go_Scaff4204123_1","3","0.442795466","0.338054484333333","1.220807172","3.662421516"
"419","GS_Go_Scaff4216102_1","23","0.692131634","0.421470853173913","0.430926038521739","9.911298886"
"420","GS_Go_Scaff4228070_1","4","0.238067731","0.16432752975","0.87374355","3.4949742"
"421","GS_Go_Scaff4258994_1","12","0.571942459","0.309822797833333","0.792488835333333","9.509866024"
"422","GS_Go_Scaff4290883_4","4","0.226838397","0.18613570675","1.30004334275","5.200173371"
"423","GS_tailings_Scaff047903_1","15","0.670823295","0.2489334094","1.40057931293333","21.008689694"
"424","GS_tailings_Scaff177133_1","1","0","0.313948944","5.699896817","5.699896817"
"425","GS_tailings_Scaff189039_1","1","0","0.313948944","2.504878034","2.504878034"
"426","GS_tailings_Scaff189039_2","1","0","0.313948944","0.719825242","0.719825242"
"427","GS_tailings_Scaff211705_1","1","0","0.313948944","3.988912998","3.988912998"
"428","GS_tailings_Scaff317749_1","2","0.00104458200000002","0.313426653","3.417770379","6.835540758"
"429","GS_tailings_Scaff590324_1","22","0.772721257","0.337331954","44.1710418456364","971.762920604"
"430","GS_tailings_Scaff730860_1","1","0","0.312904362","5.774829753","5.774829753"
"431","GS_tailings_Scaff754382_1","1","0","0.313948944","2.407099401","2.407099401"
"432","GS_tailings_Scaff760358_3","2","0.151596199","0.3897470435","1.382167052","2.764334104"
"433","GS_tailings_Scaff825110_1","1","0","0.313948944","5.093214067","5.093214067"
"434","GX_farmland_Scaff0063390_2","19","0.677073211","0.61143927668421","0.579947831789474","11.019008804"
"435","GX_farmland_Scaff0120995_1","3","0.129431716","0.634039436333333","1.001814452","3.005443356"
"436","GX_farmland_Scaff0176316_1","8","0.371347517","0.6124805865","1.686431673875","13.491453391"
"437","GX_farmland_Scaff0224909_1","10","0.268131747","0.5115914114","0.5040228567","5.040228567"
"438","GX_farmland_Scaff0328288_5","14","0.26598678","0.641569621928571","0.8025839205","11.236174887"
"439","GX_farmland_Scaff0524644_1","13","0.753584375","0.532935598692308","0.343865844692308","4.470255981"
"440","GX_farmland_Scaff0797836_1","44","0.753584375","0.553425009613636","0.637741042","28.060605848"
"441","GX_farmland_Scaff1024910_1","7","0.137714935","0.565551624428571","1.01237919485714","7.086654364"
"442","GX_farmland_Scaff1342195_1","10","0.213652544","0.5067778833","2.0467109617","20.467109617"
"443","GX_farmland_Scaff1775804_1","7","0.656747967","0.616339213285714","0.695239763571429","4.866678345"
"444","GX_farmland_Scaff2050647_27","7","0.249971966","0.487939664714286","2.53121127142857","17.7184789"
"445","GX_farmland_Scaff2560978_1","30","0.753584375","0.594151779433333","0.537547443266667","16.126423298"
"446","GX_farmland_Scaff2573100_2","20","0.454565237","0.5147760399","0.6986769998","13.973539996"
"447","GX_farmland_Scaff2755074_1","2","0.00650301000000009","0.591979366","0.8134208535","1.626841707"
"448","GX_farmland_Scaff3102633_1","5","0.163729776","0.506068858","1.3227260742","6.613630371"
"449","GX_farmland_Scaff3249302_1","4","0.313802133","0.50201785425","0.859019884","3.436079536"
"450","GX_farmland_Scaff3296318_1","12","0.542983173","0.67072564225","0.571530154166667","6.85836185"
"451","GX_farmland_Scaff3300077_1","3","0.0875520870000001","0.566206997333333","1.90127391066667","5.703821732"
"452","GX_farmland_Scaff3467440_1","10","0.250562915","0.6593745754","0.3892383614","3.892383614"
